RMQHeuristic, RMQNaive, 2097152, 204   , 2096132.0, 59    , 614.1 , 564.93, 592.60, 675.19
RMQHeuristic, RMQNaive, 2097152, 404   , 2096112.0, 123   , 605.1 , 563.97, 607.61, 661.73
RMQHeuristic, RMQNaive, 2097152, 604   , 2096092.0, 186   , 622.9 , 591.33, 614.50, 697.35
RMQHeuristic, RMQNaive, 2097152, 804   , 2096072.0, 249   , 600.8 , 576.31, 585.38, 659.38
RMQHeuristic, RMQNaive, 2097152, 1004  , 2096052.0, 328   , 630.2 , 583.94, 629.38, 674.23
RMQHeuristic, RMQNaive, 2097152, 1204  , 2096032.0, 394   , 616.6 , 560.55, 602.41, 684.06
RMQHeuristic, RMQNaive, 2097152, 1404  , 2096012.0, 464   , 626.6 , 599.78, 621.69, 665.38
RMQHeuristic, RMQNaive, 2097152, 1604  , 2095992.0, 538   , 609.4 , 547.92, 626.29, 684.29
RMQHeuristic, RMQNaive, 2097152, 1804  , 2095972.0, 623   , 622.1 , 568.01, 626.33, 689.57
RMQHeuristic, RMQNaive, 2097152, 2004  , 2095952.0, 723   , 556.3 , 554.99, 555.69, 558.20
RMQHeuristic, RMQNaive, 2097152, 2204  , 2095932.0, 822   , 571.4 , 563.77, 570.91, 582.37
RMQHeuristic, RMQNaive, 2097152, 2404  , 2095912.0, 913   , 559.7 , 558.63, 559.56, 561.05
